REGION,WEEK,YEAR,TOTAL,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B,SEASON
Kansas,9,2020,177.0,33.0,11.0,24.86,18.64,6.21,WINTER
Kentucky,9,2020,997.0,97.0,66.0,16.35,9.73,6.62,WINTER
Louisiana,9,2020,327.0,41.0,4.0,13.76,12.54,1.22,WINTER
Maine,9,2020,260.0,51.0,50.0,38.85,19.62,19.23,WINTER
Maryland,9,2020,563.0,141.0,34.0,31.08,25.04,6.04,WINTER
Massachusetts,9,2020,1762.0,312.0,178.0,27.81,17.71,10.1,WINTER
Michigan,9,2020,3906.0,1001.0,271.0,32.57,25.63,6.94,WINTER
Minnesota,9,2020,726.0,162.0,11.0,23.83,22.31,1.52,WINTER
Mississippi,9,2020,168.0,20.0,8.0,16.67,11.9,4.76,WINTER
Missouri,9,2020,3513.0,735.0,383.0,31.82,20.92,10.9,WINTER
Montana,9,2020,515.0,127.0,38.0,32.04,24.66,7.38,WINTER
Nebraska,9,2020,158.0,15.0,15.0,18.99,9.49,9.49,WINTER
Nevada,9,2020,58.0,18.0,1.0,32.76,31.03,1.72,WINTER
New Mexico,9,2020,476.0,51.0,11.0,13.03,10.71,2.31,WINTER
New York,9,2020,3692.0,594.0,233.0,22.4,16.09,6.31,WINTER
North Carolina,9,2020,316.0,40.0,20.0,18.99,12.66,6.33,WINTER
North Dakota,9,2020,710.0,247.0,54.0,42.39,34.79,7.61,WINTER
Ohio,9,2020,5493.0,1070.0,569.0,29.84,19.48,10.36,WINTER
Oklahoma,9,2020,451.0,115.0,8.0,27.27,25.5,1.77,WINTER
Oregon,9,2020,2880.0,409.0,105.0,17.85,14.2,3.65,WINTER
Pennsylvania,9,2020,1066.0,219.0,82.0,28.24,20.54,7.69,WINTER
South Carolina,9,2020,639.0,67.0,22.0,13.93,10.49,3.44,WINTER
South Dakota,9,2020,75.0,6.0,4.0,13.33,8.0,5.33,WINTER
Tennessee,9,2020,103.0,13.0,5.0,17.48,12.62,4.85,WINTER
Texas,9,2020,4992.0,982.0,171.0,23.1,19.67,3.43,WINTER
Utah,9,2020,1833.0,385.0,133.0,28.26,21.0,7.26,WINTER
Vermont,9,2020,314.0,71.0,32.0,32.8,22.61,10.19,WINTER
Virginia,9,2020,635.0,90.0,37.0,20.0,14.17,5.83,WINTER
Washington,9,2020,1798.0,289.0,48.0,18.74,16.07,2.67,WINTER
West Virginia,9,2020,1211.0,153.0,104.0,21.22,12.63,8.59,WINTER
Wisconsin,9,2020,5292.0,1479.0,592.0,39.13,27.95,11.19,WINTER
Wyoming,9,2020,65.0,14.0,7.0,32.31,21.54,10.77,WINTER
Puerto Rico,9,2020,0.0,0.0,0.0,0.0,0.0,0.0,WINTER
Alabama,10,2020,969.0,86.0,17.0,10.63,8.88,1.75,WINTER
Alaska,10,2020,29.0,8.0,0.0,27.59,27.59,0.0,WINTER
Arizona,10,2020,465.0,52.0,6.0,12.47,11.18,1.29,WINTER
Arkansas,10,2020,436.0,97.0,96.0,44.27,22.25,22.02,WINTER
California,10,2020,5099.0,764.0,259.0,20.06,14.98,5.08,WINTER
Colorado,10,2020,1344.0,214.0,34.0,18.45,15.92,2.53,WINTER
Connecticut,10,2020,1319.0,158.0,74.0,17.59,11.98,5.61,WINTER
Delaware,10,2020,745.0,85.0,23.0,14.5,11.41,3.09,WINTER
Georgia,10,2020,1953.0,195.0,69.0,13.52,9.98,3.53,WINTER
Hawaii,10,2020,505.0,45.0,16.0,12.08,8.91,3.17,WINTER
Idaho,10,2020,212.0,44.0,5.0,23.11,20.75,2.36,WINTER
Illinois,10,2020,857.0,182.0,61.0,28.35,21.24,7.12,WINTER
Indiana,10,2020,512.0,80.0,47.0,24.8,15.63,9.18,WINTER
Iowa,10,2020,521.0,123.0,102.0,43.19,23.61,19.58,WINTER
Kansas,10,2020,170.0,25.0,4.0,17.06,14.71,2.35,WINTER
Kentucky,10,2020,1073.0,98.0,56.0,14.35,9.13,5.22,WINTER
Louisiana,10,2020,389.0,54.0,6.0,15.42,13.88,1.54,WINTER
Maine,10,2020,247.0,43.0,43.0,34.82,17.41,17.41,WINTER
Maryland,10,2020,593.0,128.0,28.0,26.31,21.59,4.72,WINTER
Massachusetts,10,2020,1629.0,261.0,94.0,21.79,16.02,5.77,WINTER
Michigan,10,2020,3874.0,902.0,191.0,28.21,23.28,4.93,WINTER
Minnesota,10,2020,769.0,149.0,16.0,21.46,19.38,2.08,WINTER
Mississippi,10,2020,172.0,22.0,2.0,13.95,12.79,1.16,WINTER
Missouri,10,2020,2058.0,386.0,200.0,28.47,18.76,9.72,WINTER
Montana,10,2020,539.0,140.0,36.0,32.65,25.97,6.68,WINTER
Nebraska,10,2020,155.0,19.0,14.0,21.29,12.26,9.03,WINTER
Nevada,10,2020,74.0,16.0,0.0,21.62,21.62,0.0,WINTER
New Mexico,10,2020,722.0,71.0,6.0,10.66,9.83,0.83,WINTER
New York,10,2020,3587.0,445.0,138.0,16.25,12.41,3.85,WINTER
North Carolina,10,2020,338.0,29.0,8.0,10.95,8.58,2.37,WINTER
North Dakota,10,2020,790.0,271.0,29.0,37.97,34.3,3.67,WINTER
Ohio,10,2020,5416.0,1113.0,396.0,27.86,20.55,7.31,WINTER
Oklahoma,10,2020,503.0,95.0,10.0,20.87,18.89,1.99,WINTER
Oregon,10,2020,3795.0,565.0,97.0,17.44,14.89,2.56,WINTER
Pennsylvania,10,2020,1037.0,203.0,46.0,24.01,19.58,4.44,WINTER
South Carolina,10,2020,657.0,79.0,24.0,15.68,12.02,3.65,WINTER
South Dakota,10,2020,105.0,12.0,2.0,13.33,11.43,1.9,WINTER
Tennessee,10,2020,147.0,32.0,10.0,28.57,21.77,6.8,WINTER
Texas,10,2020,5379.0,902.0,180.0,20.12,16.77,3.35,WINTER
Utah,10,2020,1937.0,407.0,89.0,25.61,21.01,4.59,WINTER
Vermont,10,2020,285.0,54.0,26.0,28.07,18.95,9.12,WINTER
Virginia,10,2020,255.0,30.0,8.0,14.9,11.76,3.14,WINTER
Washington,10,2020,2505.0,371.0,59.0,17.17,14.81,2.36,WINTER
West Virginia,10,2020,1329.0,219.0,123.0,25.73,16.48,9.26,WINTER
Wisconsin,10,2020,5345.0,1410.0,531.0,36.31,26.38,9.93,WINTER
Wyoming,10,2020,36.0,5.0,4.0,25.0,13.89,11.11,WINTER
Puerto Rico,10,2020,0.0,0.0,0.0,0.0,0.0,0.0,WINTER
Alabama,11,2020,1062.0,69.0,26.0,8.95,6.5,2.45,WINTER
Alaska,11,2020,24.0,0.0,0.0,0.0,0.0,0.0,WINTER
Arizona,11,2020,481.0,38.0,5.0,8.94,7.9,1.04,WINTER
Arkansas,11,2020,635.0,131.0,75.0,32.44,20.63,11.81,WINTER
California,11,2020,5073.0,399.0,106.0,9.95,7.87,2.09,WINTER
Colorado,11,2020,2099.0,212.0,29.0,11.48,10.1,1.38,WINTER
Connecticut,11,2020,1207.0,106.0,47.0,12.68,8.78,3.89,WINTER
Delaware,11,2020,784.0,33.0,8.0,5.23,4.21,1.02,WINTER
Georgia,11,2020,2685.0,150.0,86.0,8.79,5.59,3.2,WINTER
Hawaii,11,2020,487.0,41.0,19.0,12.32,8.42,3.9,WINTER
Idaho,11,2020,409.0,83.0,4.0,21.27,20.29,0.98,WINTER
Illinois,11,2020,1049.0,128.0,67.0,18.59,12.2,6.39,WINTER
Indiana,11,2020,669.0,70.0,39.0,16.29,10.46,5.83,WINTER
Iowa,11,2020,512.0,90.0,75.0,32.23,17.58,14.65,WINTER
Kansas,11,2020,206.0,9.0,5.0,6.8,4.37,2.43,WINTER
Kentucky,11,2020,1417.0,119.0,63.0,12.84,8.4,4.45,WINTER
Louisiana,11,2020,723.0,53.0,4.0,7.88,7.33,0.55,WINTER
Maine,11,2020,350.0,49.0,46.0,27.14,14.0,13.14,WINTER
Maryland,11,2020,655.0,90.0,19.0,16.64,13.74,2.9,WINTER
Massachusetts,11,2020,1650.0,222.0,96.0,19.27,13.45,5.82,WINTER
Michigan,11,2020,4782.0,786.0,155.0,19.68,16.44,3.24,WINTER
Minnesota,11,2020,879.0,133.0,17.0,17.06,15.13,1.93,WINTER
Mississippi,11,2020,171.0,12.0,0.0,7.02,7.02,0.0,WINTER
Missouri,11,2020,3411.0,442.0,218.0,19.35,12.96,6.39,WINTER
Montana,11,2020,560.0,96.0,18.0,20.36,17.14,3.21,WINTER
Nebraska,11,2020,184.0,20.0,13.0,17.93,10.87,7.07,WINTER
Nevada,11,2020,75.0,10.0,1.0,14.67,13.33,1.33,WINTER
New Mexico,11,2020,748.0,71.0,25.0,12.83,9.49,3.34,WINTER
New York,11,2020,3604.0,377.0,100.0,13.24,10.46,2.77,WINTER
North Carolina,11,2020,411.0,21.0,18.0,9.49,5.11,4.38,WINTER
North Dakota,11,2020,709.0,171.0,21.0,27.08,24.12,2.96,WINTER
Ohio,11,2020,6637.0,951.0,323.0,19.2,14.33,4.87,WINTER
Oklahoma,11,2020,559.0,92.0,10.0,18.25,16.46,1.79,WINTER
Oregon,11,2020,4742.0,468.0,87.0,11.7,9.87,1.83,WINTER
Pennsylvania,11,2020,946.0,120.0,38.0,16.7,12.68,4.02,WINTER
South Carolina,11,2020,927.0,82.0,34.0,12.51,8.85,3.67,WINTER
South Dakota,11,2020,204.0,21.0,2.0,11.27,10.29,0.98,WINTER
Tennessee,11,2020,166.0,28.0,8.0,21.69,16.87,4.82,WINTER
Texas,11,2020,5205.0,509.0,145.0,12.56,9.78,2.79,WINTER
Utah,11,2020,2304.0,368.0,67.0,18.88,15.97,2.91,WINTER
Vermont,11,2020,467.0,85.0,20.0,22.48,18.2,4.28,WINTER
Virginia,11,2020,859.0,157.0,35.0,22.35,18.28,4.07,WINTER
Washington,11,2020,3188.0,245.0,20.0,8.31,7.69,0.63,WINTER
West Virginia,11,2020,1218.0,200.0,50.0,20.53,16.42,4.11,WINTER
Wisconsin,11,2020,5338.0,1226.0,365.0,29.81,22.97,6.84,WINTER
Wyoming,11,2020,54.0,3.0,2.0,9.26,5.56,3.7,WINTER
Puerto Rico,11,2020,0.0,0.0,0.0,0.0,0.0,0.0,WINTER
Alabama,12,2020,1063.0,27.0,16.0,4.05,2.54,1.51,SPRING
Alaska,12,2020,19.0,0.0,0.0,0.0,0.0,0.0,SPRING
Arizona,12,2020,407.0,9.0,2.0,2.7,2.21,0.49,SPRING
Arkansas,12,2020,307.0,34.0,24.0,18.89,11.07,7.82,SPRING
California,12,2020,2944.0,67.0,20.0,2.96,2.28,0.68,SPRING
Colorado,12,2020,2898.0,119.0,17.0,4.69,4.11,0.59,SPRING
Connecticut,12,2020,802.0,32.0,13.0,5.61,3.99,1.62,SPRING
Delaware,12,2020,665.0,8.0,5.0,1.95,1.2,0.75,SPRING
Georgia,12,2020,2547.0,71.0,37.0,4.24,2.79,1.45,SPRING
Hawaii,12,2020,683.0,57.0,23.0,11.71,8.35,3.37,SPRING
Idaho,12,2020,549.0,49.0,3.0,9.47,8.93,0.55,SPRING
Illinois,12,2020,1274.0,42.0,33.0,5.89,3.3,2.59,SPRING
Indiana,12,2020,745.0,47.0,21.0,9.13,6.31,2.82,SPRING
Iowa,12,2020,444.0,44.0,52.0,21.62,9.91,11.71,SPRING
Kansas,12,2020,205.0,8.0,4.0,5.85,3.9,1.95,SPRING
Kentucky,12,2020,1490.0,40.0,55.0,6.38,2.68,3.69,SPRING
Louisiana,12,2020,818.0,35.0,7.0,5.13,4.28,0.86,SPRING
Maine,12,2020,375.0,31.0,32.0,16.8,8.27,8.53,SPRING
Maryland,12,2020,1556.0,71.0,19.0,5.78,4.56,1.22,SPRING
Massachusetts,12,2020,1711.0,65.0,39.0,6.08,3.8,2.28,SPRING
Michigan,12,2020,4792.0,293.0,82.0,7.83,6.11,1.71,SPRING
Minnesota,12,2020,602.0,37.0,4.0,6.81,6.15,0.66,SPRING
Mississippi,12,2020,143.0,1.0,0.0,0.7,0.7,0.0,SPRING
Missouri,12,2020,3606.0,141.0,82.0,6.18,3.91,2.27,SPRING
Montana,12,2020,633.0,55.0,21.0,12.01,8.69,3.32,SPRING
Nebraska,12,2020,161.0,15.0,8.0,14.29,9.32,4.97,SPRING
Nevada,12,2020,78.0,1.0,0.0,1.28,1.28,0.0,SPRING
New Mexico,12,2020,2533.0,68.0,8.0,3.0,2.68,0.32,SPRING
New York,12,2020,3798.0,191.0,63.0,6.69,5.03,1.66,SPRING
North Carolina,12,2020,612.0,20.0,6.0,4.25,3.27,0.98,SPRING
North Dakota,12,2020,870.0,109.0,15.0,14.25,12.53,1.72,SPRING
Ohio,12,2020,7583.0,564.0,196.0,10.02,7.44,2.58,SPRING
Oklahoma,12,2020,399.0,32.0,0.0,8.02,8.02,0.0,SPRING
Oregon,12,2020,4106.0,218.0,31.0,6.06,5.31,0.75,SPRING
Pennsylvania,12,2020,866.0,77.0,12.0,10.28,8.89,1.39,SPRING
South Carolina,12,2020,1260.0,37.0,20.0,4.52,2.94,1.59,SPRING
South Dakota,12,2020,252.0,19.0,4.0,9.13,7.54,1.59,SPRING
Tennessee,12,2020,149.0,5.0,2.0,4.7,3.36,1.34,SPRING
Texas,12,2020,3838.0,146.0,58.0,5.32,3.8,1.51,SPRING
Utah,12,2020,2167.0,251.0,43.0,13.57,11.58,1.98,SPRING
Vermont,12,2020,709.0,70.0,16.0,12.13,9.87,2.26,SPRING
Virginia,12,2020,799.0,83.0,21.0,13.02,10.39,2.63,SPRING
Washington,12,2020,1411.0,33.0,7.0,2.83,2.34,0.5,SPRING
West Virginia,12,2020,1125.0,115.0,15.0,11.56,10.22,1.33,SPRING
Wisconsin,12,2020,4958.0,518.0,173.0,13.94,10.45,3.49,SPRING
Wyoming,12,2020,58.0,3.0,1.0,6.9,5.17,1.72,SPRING
Puerto Rico,12,2020,0.0,0.0,0.0,0.0,0.0,0.0,SPRING
Alabama,13,2020,796.0,8.0,5.0,1.63,1.01,0.63,SPRING
Alaska,13,2020,10.0,0.0,0.0,0.0,0.0,0.0,SPRING
Arizona,13,2020,239.0,2.0,0.0,0.84,0.84,0.0,SPRING
Arkansas,13,2020,176.0,10.0,3.0,7.39,5.68,1.7,SPRING
California,13,2020,1736.0,10.0,3.0,0.75,0.58,0.17,SPRING
Colorado,13,2020,1733.0,25.0,1.0,1.5,1.44,0.06,SPRING
Connecticut,13,2020,822.0,10.0,1.0,1.34,1.22,0.12,SPRING
Delaware,13,2020,662.0,1.0,2.0,0.45,0.15,0.3,SPRING
Georgia,13,2020,1599.0,19.0,13.0,2.0,1.19,0.81,SPRING
Hawaii,13,2020,371.0,33.0,8.0,11.05,8.89,2.16,SPRING
Idaho,13,2020,131.0,6.0,1.0,5.34,4.58,0.76,SPRING
Illinois,13,2020,767.0,4.0,5.0,1.17,0.52,0.65,SPRING
Indiana,13,2020,687.0,6.0,3.0,1.31,0.87,0.44,SPRING
Iowa,13,2020,152.0,2.0,2.0,2.63,1.32,1.32,SPRING
Kansas,13,2020,80.0,4.0,3.0,8.75,5.0,3.75,SPRING
Kentucky,13,2020,1496.0,15.0,16.0,2.07,1.0,1.07,SPRING
Louisiana,13,2020,639.0,5.0,3.0,1.25,0.78,0.47,SPRING
Maine,13,2020,130.0,5.0,5.0,7.69,3.85,3.85,SPRING
Maryland,13,2020,1319.0,24.0,3.0,2.05,1.82,0.23,SPRING
Massachusetts,13,2020,1153.0,10.0,5.0,1.3,0.87,0.43,SPRING
Michigan,13,2020,2412.0,38.0,17.0,2.28,1.58,0.7,SPRING
Minnesota,13,2020,421.0,10.0,0.0,2.38,2.38,0.0,SPRING
Mississippi,13,2020,97.0,0.0,0.0,0.0,0.0,0.0,SPRING
Missouri,13,2020,868.0,15.0,7.0,2.53,1.73,0.81,SPRING
Montana,13,2020,670.0,29.0,7.0,5.37,4.33,1.04,SPRING
Nebraska,13,2020,56.0,1.0,0.0,1.79,1.79,0.0,SPRING
Nevada,13,2020,18.0,0.0,0.0,0.0,0.0,0.0,SPRING
New Mexico,13,2020,2261.0,8.0,3.0,0.49,0.35,0.13,SPRING
New York,13,2020,2381.0,31.0,10.0,1.72,1.3,0.42,SPRING
North Carolina,13,2020,413.0,3.0,5.0,1.94,0.73,1.21,SPRING
North Dakota,13,2020,652.0,29.0,4.0,5.06,4.45,0.61,SPRING
Ohio,13,2020,4510.0,73.0,34.0,2.37,1.62,0.75,SPRING
Oklahoma,13,2020,192.0,4.0,1.0,2.6,2.08,0.52,SPRING
Oregon,13,2020,2187.0,41.0,11.0,2.38,1.87,0.5,SPRING
Pennsylvania,13,2020,507.0,12.0,3.0,2.96,2.37,0.59,SPRING
South Carolina,13,2020,331.0,2.0,3.0,1.51,0.6,0.91,SPRING
South Dakota,13,2020,227.0,2.0,1.0,1.32,0.88,0.44,SPRING
Tennessee,13,2020,129.0,0.0,2.0,1.55,0.0,1.55,SPRING
Texas,13,2020,2101.0,23.0,17.0,1.9,1.09,0.81,SPRING
Utah,13,2020,1409.0,40.0,8.0,3.41,2.84,0.57,SPRING
Vermont,13,2020,170.0,7.0,7.0,8.24,4.12,4.12,SPRING
Virginia,13,2020,507.0,9.0,1.0,1.97,1.78,0.2,SPRING
Washington,13,2020,1520.0,17.0,1.0,1.18,1.12,0.07,SPRING
West Virginia,13,2020,721.0,29.0,6.0,4.85,4.02,0.83,SPRING
Wisconsin,13,2020,2801.0,106.0,39.0,5.18,3.78,1.39,SPRING
Wyoming,13,2020,15.0,0.0,0.0,0.0,0.0,0.0,SPRING
Puerto Rico,13,2020,0.0,0.0,0.0,0.0,0.0,0.0,SPRING
Alabama,14,2020,548.0,1.0,2.0,0.55,0.18,0.36,SPRING
Alaska,14,2020,11.0,0.0,0.0,0.0,0.0,0.0,SPRING
Arizona,14,2020,147.0,0.0,0.0,0.0,0.0,0.0,SPRING
Arkansas,14,2020,93.0,2.0,1.0,3.23,2.15,1.08,SPRING
California,14,2020,1162.0,6.0,3.0,0.77,0.52,0.26,SPRING
Colorado,14,2020,1113.0,1.0,1.0,0.18,0.09,0.09,SPRING
Connecticut,14,2020,564.0,1.0,0.0,0.18,0.18,0.0,SPRING
Delaware,14,2020,270.0,1.0,1.0,0.74,0.37,0.37,SPRING
Georgia,14,2020,1006.0,4.0,7.0,1.09,0.4,0.7,SPRING
Hawaii,14,2020,321.0,34.0,11.0,14.02,10.59,3.43,SPRING
Idaho,14,2020,81.0,2.0,0.0,2.47,2.47,0.0,SPRING
Illinois,14,2020,474.0,2.0,7.0,1.9,0.42,1.48,SPRING
Indiana,14,2020,293.0,1.0,1.0,0.68,0.34,0.34,SPRING
Iowa,14,2020,99.0,0.0,5.0,5.05,0.0,5.05,SPRING
Kansas,14,2020,67.0,0.0,1.0,1.49,0.0,1.49,SPRING
Kentucky,14,2020,784.0,1.0,1.0,0.26,0.13,0.13,SPRING
Louisiana,14,2020,260.0,1.0,1.0,0.77,0.38,0.38,SPRING
Maine,14,2020,106.0,0.0,1.0,0.94,0.0,0.94,SPRING
Maryland,14,2020,579.0,2.0,0.0,0.35,0.35,0.0,SPRING
Massachusetts,14,2020,1496.0,7.0,3.0,0.67,0.47,0.2,SPRING
Michigan,14,2020,1945.0,11.0,6.0,0.87,0.57,0.31,SPRING
Minnesota,14,2020,301.0,4.0,0.0,1.33,1.33,0.0,SPRING
Mississippi,14,2020,48.0,0.0,0.0,0.0,0.0,0.0,SPRING
Missouri,14,2020,1572.0,10.0,3.0,0.83,0.64,0.19,SPRING
Montana,14,2020,555.0,0.0,1.0,0.18,0.0,0.18,SPRING
Nebraska,14,2020,44.0,0.0,1.0,2.27,0.0,2.27,SPRING
Nevada,14,2020,12.0,0.0,0.0,0.0,0.0,0.0,SPRING
New Mexico,14,2020,701.0,1.0,0.0,0.14,0.14,0.0,SPRING
New York,14,2020,1491.0,8.0,7.0,1.01,0.54,0.47,SPRING
North Carolina,14,2020,275.0,1.0,1.0,0.73,0.36,0.36,SPRING
North Dakota,14,2020,344.0,4.0,1.0,1.45,1.16,0.29,SPRING
Ohio,14,2020,3498.0,17.0,16.0,0.94,0.49,0.46,SPRING
Oklahoma,14,2020,147.0,0.0,1.0,0.68,0.0,0.68,SPRING
Oregon,14,2020,1821.0,5.0,1.0,0.33,0.27,0.05,SPRING
Pennsylvania,14,2020,295.0,4.0,2.0,2.03,1.36,0.68,SPRING
South Carolina,14,2020,120.0,1.0,0.0,0.83,0.83,0.0,SPRING
South Dakota,14,2020,105.0,0.0,0.0,0.0,0.0,0.0,SPRING
Tennessee,14,2020,79.0,0.0,0.0,0.0,0.0,0.0,SPRING
Texas,14,2020,1364.0,5.0,10.0,1.1,0.37,0.73,SPRING
Utah,14,2020,757.0,9.0,1.0,1.32,1.19,0.13,SPRING
Vermont,14,2020,214.0,5.0,7.0,5.61,2.34,3.27,SPRING
Virginia,14,2020,405.0,1.0,0.0,0.25,0.25,0.0,SPRING
Washington,14,2020,972.0,3.0,0.0,0.31,0.31,0.0,SPRING
West Virginia,14,2020,541.0,13.0,4.0,3.14,2.4,0.74,SPRING
Wisconsin,14,2020,1893.0,13.0,10.0,1.22,0.69,0.53,SPRING
Wyoming,14,2020,16.0,0.0,0.0,0.0,0.0,0.0,SPRING
Puerto Rico,14,2020,0.0,0.0,0.0,0.0,0.0,0.0,SPRING
Alabama,15,2020,479.0,1.0,1.0,0.42,0.21,0.21,SPRING
Alaska,15,2020,23.0,0.0,0.0,0.0,0.0,0.0,SPRING
Arizona,15,2020,121.0,0.0,0.0,0.0,0.0,0.0,SPRING
Arkansas,15,2020,90.0,1.0,1.0,2.22,1.11,1.11,SPRING
California,15,2020,842.0,1.0,2.0,0.36,0.12,0.24,SPRING
Colorado,15,2020,839.0,0.0,0.0,0.0,0.0,0.0,SPRING
Connecticut,15,2020,346.0,0.0,0.0,0.0,0.0,0.0,SPRING
Delaware,15,2020,25.0,1.0,0.0,4.0,4.0,0.0,SPRING
Georgia,15,2020,788.0,2.0,6.0,1.02,0.25,0.76,SPRING
Hawaii,15,2020,302.0,27.0,6.0,10.93,8.94,1.99,SPRING
Idaho,15,2020,64.0,0.0,0.0,0.0,0.0,0.0,SPRING
Illinois,15,2020,274.0,4.0,0.0,1.46,1.46,0.0,SPRING
Indiana,15,2020,453.0,0.0,0.0,0.0,0.0,0.0,SPRING
Iowa,15,2020,58.0,0.0,0.0,0.0,0.0,0.0,SPRING
Kansas,15,2020,51.0,0.0,0.0,0.0,0.0,0.0,SPRING
Kentucky,15,2020,538.0,2.0,1.0,0.56,0.37,0.19,SPRING
Louisiana,15,2020,93.0,0.0,0.0,0.0,0.0,0.0,SPRING
Maine,15,2020,75.0,0.0,0.0,0.0,0.0,0.0,SPRING
Maryland,15,2020,255.0,0.0,0.0,0.0,0.0,0.0,SPRING
Massachusetts,15,2020,856.0,1.0,2.0,0.35,0.12,0.23,SPRING
Michigan,15,2020,1245.0,3.0,2.0,0.4,0.24,0.16,SPRING
Minnesota,15,2020,240.0,0.0,0.0,0.0,0.0,0.0,SPRING
Mississippi,15,2020,42.0,0.0,0.0,0.0,0.0,0.0,SPRING
Missouri,15,2020,1041.0,3.0,1.0,0.38,0.29,0.1,SPRING
Montana,15,2020,188.0,0.0,1.0,0.53,0.0,0.53,SPRING
Nebraska,15,2020,39.0,0.0,0.0,0.0,0.0,0.0,SPRING
New Mexico,15,2020,540.0,0.0,0.0,0.0,0.0,0.0,SPRING
New York,15,2020,894.0,0.0,0.0,0.0,0.0,0.0,SPRING
North Carolina,15,2020,235.0,1.0,0.0,0.43,0.43,0.0,SPRING
North Dakota,15,2020,190.0,1.0,0.0,0.53,0.53,0.0,SPRING
Ohio,15,2020,1241.0,7.0,4.0,0.89,0.56,0.32,SPRING
Oklahoma,15,2020,114.0,0.0,2.0,1.75,0.0,1.75,SPRING
Oregon,15,2020,1034.0,1.0,0.0,0.1,0.1,0.0,SPRING
Pennsylvania,15,2020,153.0,0.0,1.0,0.65,0.0,0.65,SPRING
South Carolina,15,2020,44.0,0.0,0.0,0.0,0.0,0.0,SPRING
South Dakota,15,2020,108.0,0.0,0.0,0.0,0.0,0.0,SPRING
Tennessee,15,2020,58.0,1.0,0.0,1.72,1.72,0.0,SPRING
Texas,15,2020,1123.0,7.0,7.0,1.25,0.62,0.62,SPRING
Utah,15,2020,440.0,1.0,1.0,0.45,0.23,0.23,SPRING
Vermont,15,2020,292.0,0.0,3.0,1.03,0.0,1.03,SPRING
Virginia,15,2020,272.0,2.0,0.0,0.74,0.74,0.0,SPRING
Washington,15,2020,786.0,0.0,0.0,0.0,0.0,0.0,SPRING
West Virginia,15,2020,344.0,1.0,0.0,0.29,0.29,0.0,SPRING
Wisconsin,15,2020,1086.0,1.0,2.0,0.28,0.09,0.18,SPRING
Puerto Rico,15,2020,0.0,0.0,0.0,0.0,0.0,0.0,SPRING
Alabama,16,2020,407.0,0.0,1.0,0.25,0.0,0.25,SPRING
Alaska,16,2020,22.0,0.0,0.0,0.0,0.0,0.0,SPRING
Arizona,16,2020,159.0,1.0,0.0,0.63,0.63,0.0,SPRING
Arkansas,16,2020,59.0,0.0,0.0,0.0,0.0,0.0,SPRING
California,16,2020,784.0,0.0,0.0,0.0,0.0,0.0,SPRING
Colorado,16,2020,734.0,1.0,1.0,0.27,0.14,0.14,SPRING
Connecticut,16,2020,282.0,1.0,0.0,0.35,0.35,0.0,SPRING
Delaware,16,2020,32.0,0.0,0.0,0.0,0.0,0.0,SPRING
Georgia,16,2020,596.0,4.0,0.0,0.67,0.67,0.0,SPRING
Hawaii,16,2020,252.0,26.0,8.0,13.49,10.32,3.17,SPRING
Idaho,16,2020,62.0,0.0,0.0,0.0,0.0,0.0,SPRING
Illinois,16,2020,177.0,0.0,0.0,0.0,0.0,0.0,SPRING
Indiana,16,2020,383.0,0.0,1.0,0.26,0.0,0.26,SPRING
Iowa,16,2020,59.0,1.0,0.0,1.69,1.69,0.0,SPRING
Kansas,16,2020,53.0,1.0,0.0,1.89,1.89,0.0,SPRING
Kentucky,16,2020,293.0,0.0,0.0,0.0,0.0,0.0,SPRING
Louisiana,16,2020,80.0,0.0,0.0,0.0,0.0,0.0,SPRING
Maine,16,2020,61.0,0.0,0.0,0.0,0.0,0.0,SPRING
Maryland,16,2020,208.0,0.0,0.0,0.0,0.0,0.0,SPRING
Massachusetts,16,2020,815.0,2.0,0.0,0.25,0.25,0.0,SPRING
Michigan,16,2020,698.0,2.0,1.0,0.43,0.29,0.14,SPRING
Minnesota,16,2020,191.0,0.0,0.0,0.0,0.0,0.0,SPRING
Mississippi,16,2020,44.0,0.0,0.0,0.0,0.0,0.0,SPRING
Missouri,16,2020,671.0,3.0,2.0,0.75,0.45,0.3,SPRING
Montana,16,2020,124.0,0.0,0.0,0.0,0.0,0.0,SPRING
Nebraska,16,2020,21.0,0.0,0.0,0.0,0.0,0.0,SPRING
New Mexico,16,2020,486.0,0.0,0.0,0.0,0.0,0.0,SPRING
New York,16,2020,547.0,0.0,0.0,0.0,0.0,0.0,SPRING
North Carolina,16,2020,163.0,0.0,0.0,0.0,0.0,0.0,SPRING
North Dakota,16,2020,140.0,1.0,0.0,0.71,0.71,0.0,SPRING
Ohio,16,2020,999.0,1.0,2.0,0.3,0.1,0.2,SPRING
Oklahoma,16,2020,111.0,0.0,1.0,0.9,0.0,0.9,SPRING
Oregon,16,2020,569.0,0.0,0.0,0.0,0.0,0.0,SPRING
Pennsylvania,16,2020,89.0,0.0,0.0,0.0,0.0,0.0,SPRING
South Carolina,16,2020,31.0,0.0,0.0,0.0,0.0,0.0,SPRING
South Dakota,16,2020,65.0,0.0,0.0,0.0,0.0,0.0,SPRING
Tennessee,16,2020,43.0,0.0,0.0,0.0,0.0,0.0,SPRING
Texas,16,2020,850.0,1.0,3.0,0.47,0.12,0.35,SPRING
