YEAR,WEEK,ILITOTAL,TOTAL PATIENTS
2017,13,574,20999
2017,13,49,3577
2017,13,60,3904
2017,13,146,4277
2017,13,1,733
2017,13,2602,103915
2017,14,222,6764
2017,14,61,1581
2017,14,488,20483
2017,14,74,3426
2017,14,809,46499
2017,14,45,3010
2017,14,115,4149
2017,14,13,2798
2017,14,199,2956
2017,14,1503,51799
2017,14,39,1335
2017,14,11,1857
2017,14,1169,49712
2017,14,140,5345
2017,14,14,3810
2017,14,149,6600
2017,14,315,7986
2017,14,1284,51109
2017,14,87,4644
2017,14,216,9168
2017,14,694,32904
2017,14,412,22046
2017,14,213,6448
2017,14,426,14817
2017,14,120,7471
2017,14,6,3667
2017,14,27,3043
2017,14,165,18044
2017,14,68,3828
2017,14,597,16955
2017,14,185,11059
2017,14,584,12102
2017,14,464,15351
2017,14,20,1443
2017,14,248,19933
2017,14,200,4676
2017,14,51,4705
2017,14,245,13199
2017,14,129,5230
2017,14,258,5724
2017,14,152,8761
2017,14,376,10204
2017,14,906,25875
2017,14,73,14528
2017,14,43,2975
2017,14,2675,98811
2017,14,16,4150
2017,14,318,21957
2017,14,114,6327
2017,14,41,3826
2017,14,106,2724
2017,14,2,772
2017,14,2569,105654
2017,15,210,7245
2017,15,48,1477
2017,15,380,19156
2017,15,73,3621
2017,15,746,46745
2017,15,37,3815
2017,15,86,3943
2017,15,13,2498
2017,15,1,638
2017,15,1147,50014
2017,15,28,1249
2017,15,11,1477
2017,15,764,47560
2017,15,80,5954
2017,15,5,2949
2017,15,93,6662
2017,15,162,8556
2017,15,1199,52742
2017,15,101,4794
2017,15,154,8415
2017,15,527,30624
2017,15,348,23873
2017,15,172,6218
2017,15,616,19017
2017,15,93,7231
2017,15,2,3478
2017,15,16,2518
2017,15,129,17103
2017,15,26,3598
2017,15,508,16647
2017,15,199,9891
2017,15,343,10549
2017,15,318,12961
2017,15,18,1518
2017,15,216,19229
2017,15,134,5095
2017,15,39,5087
2017,15,209,12048
2017,15,104,4940
2017,15,191,5441
2017,15,120,8256
2017,15,228,9065
2017,15,835,24444
2017,15,77,14077
2017,15,43,2881
2017,15,1785,93019
2017,15,16,4416
2017,15,203,21082
2017,15,108,5625
2017,15,43,4077
2017,15,146,3054
2017,15,14,753
2017,15,2189,99749
2017,16,200,7216
2017,16,27,1118
2017,16,462,22425
2017,16,53,3397
2017,16,776,47609
2017,16,43,3797
2017,16,99,4008
2017,16,6,2697
2017,16,121,2674
2017,16,1027,51857
2017,16,38,1403
2017,16,5,1768
2017,16,676,48183
2017,16,81,5837
2017,16,7,2736
2017,16,80,6414
2017,16,105,8142
2017,16,1097,51077
2017,16,48,3988
2017,16,115,8733
2017,16,298,23455
2017,16,307,22547
2017,16,190,6495
2017,16,441,15928
2017,16,87,7538
2017,16,4,3575
2017,16,7,2711
2017,16,139,18021
2017,16,43,3699
2017,16,375,16288
2017,16,150,9192
2017,16,209,10660
2017,16,190,13167
2017,16,8,1268
2017,16,178,19549
2017,16,93,5032
2017,16,49,5602
2017,16,191,12723
2017,16,50,4616
2017,16,117,5511
2017,16,87,8455
2017,16,310,9552
2017,16,665,19616
2017,16,88,15717
2017,16,27,2280
2017,16,1282,91233
2017,16,15,4303
2017,16,137,20643
2017,16,48,3720
2017,16,44,3904
2017,16,141,2925
2017,16,7,694
2017,16,1801,101903
2017,17,149,7256
2017,17,25,1488
2017,17,420,14989
2017,17,47,3435
2017,17,797,47960
2017,17,53,3860
2017,17,89,4351
2017,17,1,2732
2017,17,0,557
2017,17,905,53585
2017,17,27,1204
2017,17,11,1784
2017,17,681,48483
2017,17,66,6042
2017,17,5,3032
2017,17,71,6489
2017,17,79,8546
2017,17,1110,53658
2017,17,40,4144
2017,17,102,8795
2017,17,248,27676
2017,17,285,24332
2017,17,176,7217
2017,17,422,18662
2017,17,78,7541
2017,17,1,2066
2017,17,8,2293
2017,17,146,20379
2017,17,19,3515
2017,17,374,16856
2017,17,153,10995
2017,17,217,10994
2017,17,128,13199
2017,17,8,1798
2017,17,145,19039
2017,17,104,5249
2017,17,21,4648
2017,17,161,13578
2017,17,22,4373
2017,17,152,5882
2017,17,81,8293
2017,17,223,10108
2017,17,755,27263
2017,17,92,14461
2017,17,19,2331
2017,17,1122,90418
2017,17,16,4566
2017,17,80,20160
2017,17,52,3723
2017,17,32,3953
2017,17,126,2077
2017,17,2,689
2017,17,1626,102885
2017,18,164,7131
2017,18,41,1490
2017,18,487,21527
2017,18,65,3460
2017,18,660,45091
2017,18,39,2920
2017,18,62,3844
2017,18,2,2844
2017,18,132,2818
2017,18,929,53092
2017,18,26,1051
2017,18,11,1392
2017,18,617,47323
2017,18,57,5731
2017,18,6,2746
2017,18,51,5464
2017,18,55,7481
2017,18,847,47424
2017,18,38,4313
2017,18,71,8282
2017,18,198,28102
2017,18,210,22922
2017,18,156,7266
2017,18,374,17998
2017,18,76,7052
2017,18,0,3641
2017,18,6,2251
2017,18,169,18459
2017,18,15,3555
2017,18,331,16923
2017,18,166,9916
2017,18,221,11275
2017,18,114,12541
2017,18,19,1403
2017,18,114,17677
2017,18,74,5581
2017,18,52,4988
2017,18,148,13393
2017,18,21,4409
2017,18,86,5063
2017,18,69,7957
2017,18,151,8922
2017,18,665,25358
2017,18,83,11220
2017,18,19,1401
2017,18,915,84070
2017,18,12,4399
2017,18,78,19874
2017,18,49,3766
2017,18,46,3812
2017,18,105,2759
2017,18,4,692
2017,18,1558,104480
2017,19,164,7039
2017,19,19,1394
2017,19,342,17790
2017,19,28,2915
2017,19,629,43886
2017,19,23,3674
2017,19,19,2282
2017,19,0,2741
2017,19,75,2074
2017,19,862,51286
2017,19,13,1096
2017,19,7,1537
2017,19,715,46952
2017,19,21,4109
2017,19,6,1790
2017,19,37,5035
2017,19,38,7541
2017,19,976,51115
2017,19,31,4178
2017,19,74,8203
2017,19,210,27849
2017,19,222,23326
2017,19,152,6883
2017,19,383,17753
2017,19,16,3925
2017,19,0,3042
2017,19,6,2293
2017,19,144,17481
2017,19,24,3515
2017,19,337,15797
2017,19,137,9511
2017,19,163,11222
2017,19,103,9796
2017,19,8,1204
2017,19,119,16774
2017,19,84,5252
2017,19,32,4240
2017,19,94,11550
2017,19,17,4269
2017,19,86,5082
2017,19,75,7466
2017,19,196,8164
2017,19,419,24339
2017,19,76,15289
2017,19,11,1703
2017,19,865,88670
2017,19,14,3709
2017,19,59,19051
2017,19,33,3223
2017,19,33,4134
2017,19,129,2800
2017,19,3,868
2017,19,1773,104512
2017,20,168,6703
2017,20,17,1463
2017,20,444,20563
2017,20,37,2731
2017,20,640,44928
2017,20,39,3425
2017,20,13,1964
2017,20,4,2752
2017,20,0,289
2017,20,804,51081
2017,20,19,1053
2017,20,14,1520
2017,20,576,45776
2017,20,16,3446
2017,20,2,1470
2017,20,12,3891
2017,20,30,6855
2017,20,1006,53051
2017,20,16,3725
2017,20,98,7162
2017,20,221,26936
2017,20,222,21248
2017,20,112,6052
2017,20,360,15398
2017,20,11,3186
2017,20,0,2702
2017,20,7,1557
2017,20,31,10823
2017,20,12,3214
2017,20,323,15810
2017,20,99,7754
2017,20,154,10473
2017,20,96,9776
2017,20,2,1084
2017,20,82,14283
2017,20,63,4393
2017,20,32,4546
2017,20,101,9906
2017,20,2,3982
2017,20,41,4319
2017,20,40,6171
2017,20,193,8111
2017,20,552,23973
2017,20,55,9547
2017,20,19,1710
2017,20,884,89166
2017,20,15,3229
2017,20,45,19076
2017,20,11,2472
2017,20,15,3778
2017,20,141,2958
2017,20,6,875
2017,20,1827,104618
2017,21,113,5564
2017,21,12,1466
2017,21,436,20733
2017,21,20,1663
2017,21,551,39607
2017,21,44,3099
2017,21,6,929
2017,21,2,2708
2017,21,152,2641
2017,21,749,46301
2017,21,12,1062
2017,21,1,833
2017,21,485,39745
2017,21,11,3113
2017,21,0,1347
2017,21,15,4473
2017,21,25,6736
2017,21,962,50616
2017,21,18,3361
2017,21,49,5814
2017,21,179,26429
2017,21,133,17259
2017,21,75,5590
2017,21,316,14018
2017,21,5,2660
2017,21,0,1444
2017,21,1,1553
2017,21,142,19157
2017,21,11,2835
2017,21,270,15534
2017,21,54,5992
2017,21,143,8706
2017,21,91,6353
2017,21,2,1086
2017,21,71,10761
2017,21,19,3405
2017,21,13,4045
2017,21,69,9727
2017,21,0,3344
2017,21,33,4212
2017,21,40,4572
2017,21,145,7693
2017,21,471,22007
2017,21,49,9549
2017,21,7,1341
2017,21,833,84656
2017,21,9,3469
2017,21,47,16088
2017,21,10,2452
2017,21,26,3537
2017,21,104,2910
2017,21,4,861
2017,21,1461,99597
2017,22,62,4783
2017,22,11,1424
2017,22,314,16818
2017,22,19,2441
2017,22,449,32073
2017,22,2,268
2017,22,2,365
2017,22,4,2278
2017,22,86,1913
2017,22,608,48831
2017,22,12,915
2017,22,0,578
2017,22,417,36392
2017,22,9,2552
2017,22,2,614
2017,22,10,2376
2017,22,20,6311
2017,22,910,49374
2017,22,26,2905
2017,22,67,5326
2017,22,159,20983
2017,22,150,18274
2017,22,50,4788
2017,22,276,15660
2017,22,2,2350
2017,22,0,2226
2017,22,2,1041
2017,22,130,16465
2017,22,10,2123
2017,22,288,15118
2017,22,81,5462
2017,22,101,6048
2017,22,52,5599
2017,22,4,1127
2017,22,61,8215
2017,22,20,3353
2017,22,14,3634
2017,22,73,8189
2017,22,3,2890
2017,22,24,3284
2017,22,18,4612
2017,22,73,6362
2017,22,360,20015
2017,22,55,8912
2017,22,19,1206
2017,22,886,83578
2017,22,13,3206
2017,22,29,8074
2017,22,5,1943
2017,22,21,2977
2017,22,95,2453
2017,22,4,690
2017,22,1569,97649
2017,23,51,4830
2017,23,14,1419
2017,23,318,19066
2017,23,14,2656
2017,23,608,37626
2017,23,17,3436
2017,23,2,360
2017,23,0,747
2017,23,123,2418
2017,23,547,50181
2017,23,12,1081
2017,23,0,318
2017,23,404,38935
2017,23,5,2641
2017,23,1,806
2017,23,8,2527
2017,23,11,6212
2017,23,703,46546
2017,23,25,3504
2017,23,53,5466
2017,23,168,25168
2017,23,124,19215
2017,23,11,1365
2017,23,272,15264
2017,23,5,2574
2017,23,0,2191
2017,23,6,1705
2017,23,98,16719
2017,23,6,2443
2017,23,303,15086
2017,23,64,6945
2017,23,106,7390
2017,23,82,6237
2017,23,0,627
2017,23,74,8872
2017,23,15,3210
2017,23,20,4162
2017,23,75,9847
2017,23,0,2833
2017,23,19,3831
2017,23,25,5587
2017,23,65,6046
2017,23,385,21445
2017,23,55,14990
2017,23,16,1331
2017,23,684,78295
2017,23,3,3148
2017,23,14,9082
2017,23,7,2263
2017,23,21,3204
2017,23,93,2893
2017,23,1,677
2017,23,1716,100852
2017,24,35,4216
2017,24,7,1459
2017,24,261,19238
2017,24,10,1864
2017,24,470,36610
2017,24,0,322
2017,24,2,673
2017,24,7,1189
2017,24,0,159
2017,24,554,50236
2017,24,8,845
2017,24,0,303
2017,24,339,37657
2017,24,7,3026
2017,24,1,764
2017,24,6,2383
2017,24,8,6598
2017,24,764,46266
2017,24,21,3488
2017,24,48,3906
2017,24,177,24986
2017,24,110,17203
2017,24,9,1246
2017,24,301,16649
2017,24,4,2384
2017,24,0,2135
2017,24,6,1625
2017,24,111,16682
2017,24,6,2505
2017,24,259,13614
2017,24,86,6937
2017,24,104,7593
2017,24,33,4422
2017,24,6,563
2017,24,62,9163
2017,24,13,3405
2017,24,12,3787
2017,24,58,8761
2017,24,2,2766
2017,24,22,3842
2017,24,10,3987
2017,24,52,7359
2017,24,329,20853
2017,24,48,14682
2017,24,8,1327
2017,24,646,81436
2017,24,9,2692
2017,24,15,8348
2017,24,9,2397
2017,24,20,3186
2017,24,80,2741
2017,24,4,794
2017,24,1423,101005
2017,25,47,4253
2017,25,19,1069
2017,25,158,15741
2017,25,12,1882
2017,25,463,36970
2017,25,20,2713
2017,25,1,361
2017,25,0,2661
2017,25,129,2160
2017,25,467,49365
2017,25,11,980
2017,25,0,274
2017,25,328,37560
2017,25,4,2983
2017,25,0,798
2017,25,6,2467
2017,25,12,6434
2017,25,733,47750
2017,25,16,3460
2017,25,50,4673
2017,25,151,24401
2017,25,106,17182
2017,25,58,4540
2017,25,212,15584
2017,25,1,2391
2017,25,0,2040
2017,25,4,1689
2017,25,100,18636
2017,25,10,2357
2017,25,236,13461
2017,25,82,6516
2017,25,100,7199
2017,25,29,4332
2017,25,0,648
2017,25,56,8636
2017,25,19,3671
2017,25,14,2994
2017,25,52,9033
2017,25,0,2725
2017,25,12,3426
2017,25,18,4646
2017,25,21,6834
2017,25,302,20133
2017,25,42,15293
2017,25,7,1040
2017,25,597,77978
2017,25,4,1136
2017,25,19,8512
2017,25,7,2363
2017,25,30,3183
2017,25,112,2362
2017,25,3,630
2017,25,1306,98552
2017,26,39,4444
2017,26,5,1150
2017,26,230,18760
2017,26,12,1749
2017,26,470,33654
2017,26,18,3948
2017,26,3,661
2017,26,0,2456
2017,26,85,2066
2017,26,438,46534
2017,26,12,996
2017,26,0,272
2017,26,293,34829
2017,26,2,2987
2017,26,2,651
2017,26,8,2311
2017,26,10,6193
2017,26,652,50593
2017,26,27,3314
2017,26,44,3432
2017,26,27,6273
2017,26,73,11880
2017,26,32,4299
2017,26,151,10968
2017,26,4,2575
2017,26,0,2082
2017,26,7,1680
2017,26,58,16350
2017,26,3,2335
2017,26,213,13563
2017,26,60,6434
2017,26,83,7025
2017,26,23,4009
2017,26,0,540
2017,26,45,8418
2017,26,7,2857
2017,26,16,3220
2017,26,36,7255
2017,26,3,2850
2017,26,16,3261
2017,26,18,4727
2017,26,16,6261
2017,26,252,16556
2017,26,42,15280
2017,26,8,1062
2017,26,529,68329
2017,26,5,2665
2017,26,16,8284
2017,26,9,2292
2017,26,11,3130
2017,26,96,2777
2017,26,2,797
2017,26,1329,99838
2017,27,31,3319
2017,27,5,1036
2017,27,162,14574
2017,27,4,1551
2017,27,369,28117
2017,27,9,2230
2017,27,1,340
2017,27,0,1878
2017,27,71,1830
2017,27,470,44868
2017,27,8,752
2017,27,0,175
2017,27,226,33676
2017,27,2,2165
2017,27,1,496
2017,27,8,2029
2017,27,10,6071
2017,27,710,50924
2017,27,13,2746
2017,27,48,3506
2017,27,89,15610
2017,27,86,12662
2017,27,19,2998
2017,27,232,15512
2017,27,2,2093
2017,27,0,1631
2017,27,2,1173
2017,27,67,14576
2017,27,7,1639
2017,27,189,13197
2017,27,47,5126
2017,27,74,6635
2017,27,6,2474
2017,27,0,375
2017,27,32,7457
2017,27,18,3362
2017,27,2,2537
2017,27,44,7675
2017,27,0,2181
2017,27,7,3131
2017,27,24,3648
2017,27,14,4789
2017,27,256,18328
2017,27,40,13281
2017,27,9,1052
2017,27,479,72662
2017,27,4,2260
2017,27,10,7858
2017,27,3,1770
2017,27,3,2135
2017,27,99,2786
2017,27,1,821
2017,27,1237,91294
2017,28,44,4605
2017,28,8,1152
2017,28,208,18431
2017,28,10,1862
2017,28,366,32555
2017,28,13,3016
2017,28,0,204
2017,28,0,2752
2017,28,84,2521
2017,28,398,47010
2017,28,8,1139
2017,28,0,270
2017,28,276,35146
2017,28,6,2787
2017,28,1,789
2017,28,1,2421
2017,28,13,6549
2017,28,541,48122
2017,28,14,3343
2017,28,38,2304
2017,28,99,20061
2017,28,77,15140
2017,28,36,4436
2017,28,190,16476
2017,28,1,2619
2017,28,0,883
2017,28,3,1570
2017,28,51,16317
2017,28,15,2272
2017,28,172,13218
2017,28,53,5304
2017,28,59,5910
2017,28,23,4093
2017,28,0,691
2017,28,52,8261
2017,28,11,3430
2017,28,4,3247
2017,28,37,9230
2017,28,0,2846
2017,28,11,3654
2017,28,33,4721
2017,28,16,5973
2017,28,238,19510
2017,28,39,14909
2017,28,10,1156
2017,28,433,72163
2017,28,3,2450
2017,28,21,8762
2017,28,4,2468
2017,28,10,2510
2017,28,96,2765
2017,28,5,789
2017,28,1067,93689
2017,29,30,4361
2017,29,0,1153
2017,29,211,18299
2017,29,11,1817
2017,29,397,36293
2017,29,7,3236
2017,29,0,24
2017,29,4,2751
2017,29,70,2187
2017,29,322,41493
2017,29,7,1096
2017,29,0,176
2017,29,238,33615
2017,29,16,2906
2017,29,0,719
2017,29,4,2475
2017,29,9,6545
2017,29,600,47542
2017,29,10,3350
2017,29,43,4842
2017,29,82,19635
2017,29,63,15746
2017,29,48,4265
2017,29,204,14536
2017,29,1,2400
2017,29,0,2066
2017,29,4,1721
2017,29,35,13642
2017,29,7,1737
2017,29,193,13585
2017,29,58,5850
2017,29,74,6858
2017,29,13,3893
2017,29,0,595
2017,29,46,9722
2017,29,14,3959
2017,29,5,3175
2017,29,52,9123
2017,29,1,2917
2017,29,12,3116
2017,29,24,4281
2017,29,19,6378
2017,29,182,13651
2017,29,42,14932
2017,29,9,1136
2017,29,410,65875
2017,29,5,2727
2017,29,8,8859
2017,29,2,2191
2017,29,5,2303
2017,29,91,2487
2017,29,2,640
2017,29,1013,94954
2017,30,28,4475
2017,30,0,1227
2017,30,218,19094
2017,30,5,1918
2017,30,342,34930
2017,30,5,3044
2017,30,0,37
2017,30,0,2757
2017,30,91,2169
2017,30,343,40346
2017,30,11,1018
2017,30,0,34
2017,30,242,35291
2017,30,13,3050
2017,30,0,632
2017,30,17,2460
2017,30,8,6422
2017,30,669,57070
2017,30,21,3540
2017,30,41,3920
2017,30,74,19746
2017,30,69,15010
2017,30,49,4099
2017,30,165,15819
2017,30,2,1999
2017,30,0,2229
2017,30,0,1484
2017,30,7,10713
2017,30,9,1527
2017,30,186,13452
2017,30,65,6134
2017,30,66,6987
2017,30,19,3691
2017,30,0,743
2017,30,45,9136
2017,30,20,3916
2017,30,3,2933
2017,30,45,7564
2017,30,1,2734
2017,30,10,3537
2017,30,30,5991
2017,30,3,6621
2017,30,264,19847
2017,30,38,13140
2017,30,7,945
2017,30,407,70744
2017,30,4,2681
2017,30,2,8134
2017,30,3,2248
2017,30,2,2357
2017,30,114,2744
2017,30,0,613
2017,30,1053,92694
2017,31,31,5091
2017,31,11,1111
2017,31,231,19013
2017,31,10,1926
2017,31,307,35952
2017,31,16,3603
2017,31,0,36
2017,31,0,2667
2017,31,109,2371
2017,31,372,43361
2017,31,16,1031
2017,31,0,91
2017,31,256,35382
2017,31,23,3091
2017,31,0,664
2017,31,3,2154
2017,31,7,6450
2017,31,674,50646
2017,31,11,3275
2017,31,41,3816
2017,31,83,18704
2017,31,67,14206
2017,31,32,3420
2017,31,138,12454
2017,31,1,1970
2017,31,0,2010
2017,31,16,1757
2017,31,53,15904
2017,31,5,1481
2017,31,179,13352
2017,31,35,3071
2017,31,67,6971
2017,31,12,3663
2017,31,2,593
2017,31,47,8764
2017,31,22,3819
2017,31,9,2368
2017,31,69,9104
2017,31,0,2720
2017,31,7,3439
2017,31,22,4947
2017,31,8,6166
2017,31,260,20415
2017,31,44,14858
2017,31,9,1015
2017,31,425,69214
2017,31,10,2664
2017,31,3,8181
2017,31,5,2379
2017,31,1,2411
2017,31,80,2617
2017,31,2,608
2017,31,1011,91847
2017,32,35,4364
2017,32,10,1457
2017,32,175,16679
2017,32,6,1519
2017,32,337,35969
2017,32,19,3586
2017,32,0,38
2017,32,0,2703
2017,32,86,2550
2017,32,484,43607
2017,32,11,1436
2017,32,0,70
2017,32,249,34747
2017,32,26,2334
2017,32,0,623
2017,32,5,2314
2017,32,7,6780
2017,32,645,49063
2017,32,11,3410
2017,32,36,4204
2017,32,88,19038
2017,32,51,15767
2017,32,41,4325
2017,32,211,14642
2017,32,0,2249
2017,32,0,2147
2017,32,9,1715
2017,32,54,16057
2017,32,6,1677
2017,32,159,13245
2017,32,60,6815
2017,32,71,7851
2017,32,12,4987
2017,32,0,156
2017,32,47,8695
2017,32,18,3345
2017,32,10,2429
2017,32,36,8585
2017,32,0,2876
2017,32,4,3496
2017,32,16,4718
2017,32,5,5598
2017,32,214,20576
2017,32,44,14957
2017,32,3,1122
2017,32,390,65226
2017,32,4,2603
2017,32,9,9501
2017,32,3,2269
2017,32,7,2939
2017,32,103,2799
2017,32,2,624
2017,32,1056,91988
2017,33,54,4001
2017,33,7,1424
2017,33,242,16961
2017,33,0,755
2017,33,340,33573
2017,33,15,3338
2017,33,0,41
2017,33,2,2602
2017,33,81,2565
2017,33,687,48369
2017,33,6,1366
2017,33,0,84
2017,33,273,36935
2017,33,25,3023
2017,33,0,958
2017,33,7,3015
2017,33,12,6707
2017,33,751,50049
2017,33,13,3372
2017,33,33,3596
2017,33,92,19185
2017,33,65,14737
2017,33,44,4021
2017,33,255,16581
2017,33,2,2351
2017,33,0,1994
2017,33,3,1508
2017,33,49,16001
2017,33,9,1483
2017,33,156,13054
2017,33,84,7191
2017,33,74,8281
2017,33,14,4661
2017,33,0,158
2017,33,43,9929
2017,33,24,4091
2017,33,3,2762
2017,33,41,9137
2017,33,0,2445
2017,33,6,3709
2017,33,29,5200
2017,33,3,5948
2017,33,206,18665
2017,33,42,14969
2017,33,8,1115
2017,33,384,62326
2017,33,4,3102
2017,33,5,7848
2017,33,3,594
2017,33,2,2710
2017,33,60,2651
2017,33,1,608
2017,33,904,87967
2017,34,80,4662
2017,34,11,1464
2017,34,476,20199
2017,34,24,2296
2017,34,439,38581
2017,34,21,3410
2017,34,0,171
2017,34,3,2624
2017,34,106,2658
2017,34,767,50653
2017,34,22,1556
2017,34,0,71
2017,34,263,36584
2017,34,40,3970
2017,34,0,1939
2017,34,9,3069
2017,34,6,6692
2017,34,974,53329
2017,34,16,3379
2017,34,38,3949
2017,34,84,18834
2017,34,76,14531
2017,34,33,4480
2017,34,543,18652
2017,34,3,3154
2017,34,0,2164
2017,34,12,1234
2017,34,54,19051
2017,34,7,1624
2017,34,197,14237
2017,34,88,6737
2017,34,86,9566
2017,34,7,4865
2017,34,0,118
2017,34,50,10274
2017,34,14,2613
2017,34,6,2316
2017,34,46,10888
2017,34,0,2401
2017,34,3,4115
2017,34,26,5106
2017,34,10,7781
2017,34,347,18354
2017,34,47,14909
2017,34,10,1119
2017,34,407,68347
2017,34,8,3400
2017,34,6,8364
2017,34,9,2562
2017,34,7,2620
2017,34,117,2893
2017,34,2,606
2017,34,962,89847
2017,35,73,4725
2017,35,15,1445
2017,35,391,19953
2017,35,38,2533
2017,35,506,42205
2017,35,37,3532
2017,35,2,1253
2017,35,0,2711
2017,35,174,3029
2017,35,809,50802
2017,35,24,1234
2017,35,0,104
2017,35,299,38072
2017,35,44,4312
2017,35,1,2042
2017,35,0,2886
2017,35,24,7249
2017,35,1041,50273
2017,35,16,3499
2017,35,48,4047
2017,35,69,17463
2017,35,105,14448
2017,35,30,4814
2017,35,526,15467
2017,35,3,3231
2017,35,0,2529
2017,35,9,1334
2017,35,79,17287
2017,35,6,2089
2017,35,158,14738
2017,35,119,6090
2017,35,83,10428
2017,35,26,4951
2017,35,1,121
2017,35,83,11418
2017,35,15,3635
2017,35,12,2489
2017,35,60,10310
2017,35,3,2989
2017,35,17,4326
2017,35,45,5156
2017,35,12,8847
2017,35,331,17467
2017,35,53,15635
2017,35,11,1073
2017,35,405,66757
2017,35,13,7313
2017,35,21,9062
2017,35,10,2956
2017,35,11,2621
2017,35,109,2563
2017,35,3,647
2017,35,982,88958
2017,36,87,5084
2017,36,23,1437
2017,36,225,14632
2017,36,19,2331
2017,36,490,38255
2017,36,36,3021
2017,36,0,1202
2017,36,2,2025
2017,36,162,2675
2017,36,822,50099
2017,36,28,1075
2017,36,0,84
2017,36,354,35752
2017,36,49,3809
2017,36,1,1714
2017,36,5,2607
2017,36,14,6432
2017,36,1123,54284
2017,36,11,3135
2017,36,56,3845
2017,36,72,17292
2017,36,148,15060
2017,36,9,1585
2017,36,377,17266
2017,36,12,3096
2017,36,0,2085
2017,36,8,617
2017,36,71,15303
2017,36,5,1769
2017,36,182,14574
2017,36,83,5882
2017,36,79,8471
2017,36,35,4459
2017,36,1,106
2017,36,73,9507
2017,36,28,3776
2017,36,1,1752
2017,36,60,11574
2017,36,0,3343
2017,36,37,3973
2017,36,33,4427
2017,36,30,8988
2017,36,371,18375
2017,36,51,14579
2017,36,10,1047
2017,36,534,74652
2017,36,16,7120
2017,36,28,7690
2017,36,12,2935
2017,36,18,2312
2017,36,100,2078
2017,36,1,625
2017,36,937,90185
2017,37,74,4249
2017,37,28,1456
2017,37,334,15627
2017,37,24,2701
2017,37,652,42146
2017,37,145,43898
2017,37,5,1909
2017,37,0,2734
2017,37,174,3426
2017,37,784,46263
2017,37,29,1603
2017,37,0,264
2017,37,476,39552
2017,37,47,3723
2017,37,0,2308
2017,37,1,2728
2017,37,25,7324
2017,37,1097,53138
2017,37,18,3695
2017,37,55,5518
2017,37,114,20531
2017,37,167,19049
2017,37,63,6283
2017,37,352,18542
2017,37,18,3638
2017,37,0,2227
2017,37,6,1418
2017,37,78,17003
2017,37,15,2082
2017,37,414,26050
2017,37,100,6451
2017,37,88,9727
2017,37,39,5498
2017,37,0,128
2017,37,86,11295
2017,37,35,3838
2017,37,22,2858
2017,37,75,13045
2017,37,5,4598
2017,37,48,3900
2017,37,47,5096
2017,37,38,9373
2017,37,477,24631
2017,37,45,12919
2017,37,9,1164
2017,37,562,82569
2017,37,16,7148
2017,37,33,8605
2017,37,77,5867
2017,37,11,2670
2017,37,82,2561
2017,37,1,736
2017,37,1164,98366
2017,38,83,5179
2017,38,29,1427
2017,38,212,12616
2017,38,17,2622
2017,38,621,40827
2017,38,103,23463
2017,38,2,1730
2017,38,0,2946
2017,38,155,3064
2017,38,790,49493
2017,38,24,1499
2017,38,0,298
2017,38,469,39632
2017,38,48,3873
2017,38,0,2310
2017,38,20,2907
2017,38,28,7354
2017,38,1082,54251
2017,38,23,3530
2017,38,58,4763
2017,38,117,20985
2017,38,258,22574
2017,38,20,2847
2017,38,370,18864
2017,38,22,3582
2017,38,0,2588
2017,38,12,1293
2017,38,60,15425
2017,38,10,2232
2017,38,478,26939
2017,38,87,6870
2017,38,102,10867
2017,38,30,5731
2017,38,2,108
2017,38,106,11817
2017,38,30,3556
2017,38,24,4493
2017,38,82,13459
2017,38,12,4747
2017,38,61,5088
2017,38,32,4567
2017,38,48,8946
2017,38,448,25244
2017,38,31,23216
2017,38,11,1198
2017,38,664,83762
2017,38,19,5489
2017,38,40,7604
2017,38,102,6419
2017,38,9,2744
2017,38,42,1465
2017,38,1,602
2017,38,1396,96600
2017,39,107,6152
2017,39,24,1358
2017,39,152,11722
2017,39,28,2621
2017,39,659,42345
2017,39,192,43397
2017,39,5,1866
2017,39,3,2954
2017,39,183,3087
2017,39,882,50394
2017,39,20,1466
2017,39,0,323
2017,39,473,40132
2017,39,57,3396
2017,39,0,2423
2017,39,14,2613
2017,39,18,5223
2017,39,1166,53719
2017,39,16,2927
2017,39,66,6088
