YEAR,%UNWEIGHTED ILI,ILITOTAL,TOTAL PATIENTS
2017.0,1.26302,40.0,3167.0
2017.0,4.50584,212.0,4705.0
2017.0,1.69849,137.0,8066.0
2017.0,3.75696,290.0,7719.0
2017.0,4.19085,1076.0,25675.0
2017.0,3.37125,409.0,12132.0
2017.0,0.976909,22.0,2252.0
2017.0,3.18906,3144.0,98587.0
2017.0,2.53727,97.0,3823.0
2017.0,1.79407,368.0,20512.0
2017.0,1.26724,34.0,2683.0
2017.0,1.7214,65.0,3776.0
2017.0,9.92183,495.0,4989.0
2017.0,0.722543,5.0,692.0
2017.0,3.58987,3776.0,105185.0
2017.0,4.11625,330.0,8017.0
2017.0,2.62123,40.0,1526.0
2017.0,2.07138,585.0,28242.0
2017.0,2.39415,95.0,3968.0
2017.0,2.9995,1490.0,49675.0
2017.0,1.64474,55.0,3344.0
2017.0,2.79488,59.0,2111.0
2017.0,0.633357,18.0,2842.0
2017.0,8.478,210.0,2477.0
2017.0,3.39153,1923.0,56700.0
2017.0,4.44596,65.0,1462.0
2017.0,2.29383,42.0,1831.0
2017.0,2.88986,1350.0,46715.0
2017.0,2.00946,102.0,5076.0
2017.0,1.04279,29.0,2781.0
2017.0,3.36849,214.0,6353.0
2017.0,3.60641,394.0,10925.0
2017.0,3.21637,1715.0,53321.0
2017.0,0.646552,30.0,4640.0
2017.0,2.22725,187.0,8396.0
2017.0,1.32576,406.0,30624.0
2017.0,2.15291,497.0,23085.0
2017.0,2.34944,142.0,6044.0
2017.0,3.37425,613.0,18167.0
2017.0,3.60914,229.0,6345.0
2017.0,0.393106,13.0,3307.0
2017.0,1.6377,49.0,2992.0
2017.0,1.66173,292.0,17572.0
2017.0,0.620417,22.0,3546.0
2017.0,5.12789,830.0,16186.0
2017.0,2.09488,242.0,11552.0
2017.0,5.93932,736.0,12392.0
2017.0,2.18439,290.0,13276.0
2017.0,0.922266,14.0,1518.0
2017.0,1.27898,272.0,21267.0
2017.0,8.13977,403.0,4951.0
2017.0,1.91548,97.0,5064.0
2017.0,2.67744,358.0,13371.0
2017.0,0.929692,32.0,3442.0
2017.0,3.67389,251.0,6832.0
2017.0,1.88282,170.0,9029.0
2017.0,4.06364,424.0,10434.0
2017.0,5.06267,1450.0,28641.0
2017.0,2.86365,377.0,13165.0
2017.0,1.17499,28.0,2383.0
2017.0,3.36477,2676.0,79530.0
2017.0,2.26771,113.0,4983.0
2017.0,1.78158,392.0,22003.0
2017.0,1.92686,98.0,5086.0
2017.0,3.46399,152.0,4388.0
2017.0,5.74341,231.0,4022.0
2017.0,1.13314,8.0,706.0
2017.0,3.64388,3774.0,103571.0
2017.0,6.10548,470.0,7698.0
2017.0,1.9661,29.0,1475.0
2017.0,2.43619,567.0,23274.0
2017.0,3.08824,126.0,4080.0
2017.0,2.77799,1441.0,51872.0
2017.0,2.23164,79.0,3540.0
2017.0,3.29572,111.0,3368.0
2017.0,0.406688,9.0,2213.0
2017.0,4.99426,87.0,1742.0
2017.0,4.1903,2379.0,56774.0
2017.0,3.64261,53.0,1455.0
2017.0,2.75527,51.0,1851.0
2017.0,3.01511,1443.0,47859.0
2017.0,2.11557,108.0,5105.0
2017.0,1.75769,56.0,3186.0
2017.0,5.10355,345.0,6760.0
2017.0,4.44958,462.0,10383.0
2017.0,3.63411,1965.0,54071.0
2017.0,0.908373,46.0,5064.0
2017.0,2.73316,228.0,8342.0
2017.0,1.51277,423.0,27962.0
2017.0,2.14959,486.0,22609.0
2017.0,3.40085,225.0,6616.0
2017.0,4.1751,763.0,18275.0
2017.0,3.74388,283.0,7559.0
2017.0,0.48226,14.0,2903.0
2017.0,2.86899,83.0,2893.0
2017.0,1.61179,281.0,17434.0
2017.0,0.517007,19.0,3675.0
2017.0,5.9981,1009.0,16822.0
2017.0,2.7369,305.0,11144.0
2017.0,6.78861,913.0,13449.0
2017.0,2.66282,397.0,14909.0
2017.0,1.88273,35.0,1859.0
2017.0,1.73702,358.0,20610.0
2017.0,8.77725,463.0,5275.0
2017.0,2.63546,143.0,5426.0
2017.0,3.37152,465.0,13792.0
2017.0,0.838574,28.0,3339.0
2017.0,5.70071,360.0,6315.0
2017.0,2.57515,245.0,9514.0
2017.0,4.09586,417.0,10181.0
2017.0,5.47691,1563.0,28538.0
2017.0,2.89367,292.0,10091.0
2017.0,1.1658,27.0,2316.0
2017.0,3.19863,3049.0,95322.0
2017.0,4.19013,186.0,4439.0
2017.0,2.64722,619.0,23383.0
2017.0,2.62467,150.0,5715.0
2017.0,2.57927,109.0,4226.0
2017.0,5.35672,226.0,4219.0
2017.0,0.89955,6.0,667.0
2017.0,4.0849,4359.0,106710.0
2017.0,5.26563,449.0,8527.0
2017.0,1.91713,31.0,1617.0
2017.0,2.19555,569.0,25916.0
2017.0,4.0372,178.0,4409.0
2017.0,3.11572,1700.0,54562.0
2017.0,1.87467,70.0,3734.0
2017.0,3.72844,134.0,3594.0
2017.0,0.356761,10.0,2803.0
2017.0,7.38916,195.0,2639.0
2017.0,4.17872,2370.0,56716.0
2017.0,5.1265,77.0,1502.0
2017.0,1.71112,34.0,1987.0
2017.0,3.222,1640.0,50900.0
2017.0,3.42829,207.0,6038.0
2017.0,2.64603,106.0,4006.0
2017.0,5.60356,415.0,7406.0
2017.0,4.8653,540.0,11099.0
2017.0,3.71262,1943.0,52335.0
2017.0,0.813173,40.0,4919.0
2017.0,2.86498,261.0,9110.0
2017.0,1.79816,583.0,32422.0
2017.0,2.3959,580.0,24208.0
2017.0,3.3874,236.0,6967.0
2017.0,3.57162,663.0,18563.0
2017.0,5.67474,410.0,7225.0
2017.0,0.312767,11.0,3517.0
2017.0,2.60756,80.0,3068.0
2017.0,1.54401,308.0,19948.0
2017.0,0.693756,28.0,4036.0
2017.0,6.19741,1090.0,17588.0
2017.0,2.94725,371.0,12588.0
2017.0,7.54014,1174.0,15570.0
2017.0,2.84282,431.0,15161.0
2017.0,3.88794,68.0,1749.0
2017.0,1.99963,431.0,21554.0
2017.0,11.5014,609.0,5295.0
2017.0,2.97925,168.0,5639.0
2017.0,3.90425,535.0,13703.0
2017.0,1.80101,82.0,4553.0
2017.0,6.34603,475.0,7485.0
2017.0,3.25399,298.0,9158.0
2017.0,4.20838,433.0,10289.0
2017.0,6.20619,1868.0,30099.0
2017.0,2.04686,325.0,15878.0
2017.0,1.4435,29.0,2009.0
2017.0,3.30228,3173.0,96085.0
2017.0,2.70833,130.0,4800.0
2017.0,2.56329,564.0,22003.0
2017.0,2.67524,179.0,6691.0
2017.0,3.04047,136.0,4473.0
2017.0,6.01822,284.0,4719.0
2017.0,0.56926,6.0,1054.0
2017.0,3.86655,4091.0,105805.0
2017.0,6.47647,538.0,8307.0
2017.0,2.29153,36.0,1571.0
2017.0,2.44798,647.0,26430.0
2017.0,6.71024,308.0,4590.0
2017.0,3.19202,1667.0,52224.0
2017.0,2.27024,83.0,3656.0
2017.0,4.43425,174.0,3924.0
2017.0,0.726644,21.0,2890.0
2017.0,8.94928,247.0,2760.0
2017.0,4.72879,2666.0,56378.0
2017.0,4.27655,60.0,1403.0
2017.0,1.69492,34.0,2006.0
2017.0,3.58104,1810.0,50544.0
2017.0,4.58925,281.0,6123.0
2017.0,2.25039,87.0,3866.0
2017.0,8.52463,635.0,7449.0
2017.0,4.51889,464.0,10268.0
2017.0,4.69911,2473.0,52627.0
2017.0,0.931446,50.0,5368.0
2017.0,2.90698,275.0,9460.0
2017.0,2.23652,737.0,32953.0
2017.0,3.16458,777.0,24553.0
2017.0,3.44587,247.0,7168.0
2017.0,5.50059,1112.0,20216.0
2017.0,6.49829,476.0,7325.0
2017.0,0.504484,18.0,3568.0
2017.0,3.20242,106.0,3310.0
2017.0,1.76521,332.0,18808.0
2017.0,0.632431,25.0,3953.0
2017.0,6.76102,1180.0,17453.0
2017.0,4.10959,504.0,12264.0
2017.0,8.68115,1431.0,16484.0
2017.0,5.17611,773.0,14934.0
2017.0,3.77868,84.0,2223.0
2017.0,2.73095,533.0,19517.0
2017.0,15.5039,780.0,5031.0
2017.0,3.01508,180.0,5970.0
2017.0,4.18771,655.0,15641.0
2017.0,2.48487,115.0,4628.0
2017.0,7.10465,425.0,5982.0
2017.0,4.05593,409.0,10084.0
2017.0,4.93514,544.0,11023.0
2017.0,8.48188,2774.0,32705.0
2017.0,1.60697,297.0,18482.0
2017.0,1.91404,57.0,2978.0
2017.0,3.73817,3603.0,96384.0
2017.0,2.04619,101.0,4936.0
2017.0,2.89023,574.0,19860.0
2017.0,3.42476,231.0,6745.0
2017.0,4.33029,204.0,4711.0
2017.0,5.65314,280.0,4953.0
2017.0,0.652742,5.0,766.0
2017.0,3.75647,3892.0,103608.0
2017.0,7.76346,705.0,9081.0
2017.0,3.71517,60.0,1615.0
2017.0,2.4757,670.0,27063.0
2017.0,9.78239,481.0,4917.0
2017.0,2.69419,1395.0,51778.0
2017.0,2.03286,73.0,3591.0
2017.0,5.45754,232.0,4251.0
2017.0,0.638468,16.0,2506.0
2017.0,9.39163,247.0,2630.0
2017.0,5.08384,3038.0,59758.0
2017.0,3.75683,55.0,1464.0
2017.0,1.76899,34.0,1922.0
2017.0,4.36443,2297.0,52630.0
2017.0,4.71858,306.0,6485.0
2017.0,3.20677,125.0,3898.0
2017.0,10.3592,796.0,7684.0
2017.0,6.5129,689.0,10579.0
2017.0,5.52013,2978.0,53948.0
2017.0,1.61117,75.0,4655.0
2017.0,4.58397,422.0,9206.0
2017.0,2.73075,750.0,27465.0
2017.0,3.71318,1001.0,26958.0
2017.0,4.41595,279.0,6318.0
2017.0,6.42202,1365.0,21255.0
2017.0,6.74594,556.0,8242.0
2017.0,0.542083,19.0,3505.0
2017.0,4.17193,132.0,3164.0
2017.0,1.7554,335.0,19084.0
2017.0,1.19889,39.0,3253.0
2017.0,6.92602,1175.0,16965.0
2017.0,4.93837,641.0,12980.0
2017.0,9.81455,1466.0,14937.0
2017.0,5.64241,877.0,15543.0
2017.0,5.19645,123.0,2367.0
2017.0,3.02016,659.0,21820.0
2017.0,14.9247,941.0,6305.0
2017.0,3.29529,179.0,5432.0
2017.0,5.78649,735.0,12702.0
2017.0,4.09232,172.0,4203.0
2017.0,6.8482,503.0,7345.0
2017.0,4.90407,524.0,10685.0
2017.0,7.38839,892.0,12073.0
2017.0,10.2826,3508.0,34116.0
2017.0,1.5936,293.0,18386.0
2017.0,1.28205,37.0,2886.0
2017.0,5.21859,5392.0,103323.0
2017.0,1.25434,47.0,3747.0
2017.0,2.86889,628.0,21890.0
2017.0,3.6865,254.0,6890.0
2017.0,3.76857,170.0,4511.0
2017.0,5.69272,279.0,4901.0
2017.0,1.78571,13.0,728.0
2017.0,3.73489,3744.0,100244.0
2017.0,7.56183,691.0,9138.0
2017.0,4.28744,71.0,1656.0
2017.0,2.29842,549.0,23886.0
2017.0,9.19692,489.0,5317.0
2017.0,2.52341,1245.0,49338.0
2017.0,3.53982,8.0,226.0
2017.0,5.30733,234.0,4409.0
2017.0,1.28824,40.0,3105.0
2017.0,8.46287,196.0,2316.0
2017.0,6.11265,3221.0,52694.0
2017.0,3.7234,56.0,1504.0
2017.0,1.99601,40.0,2004.0
2017.0,4.76881,2435.0,51061.0
2017.0,5.99604,363.0,6054.0
2017.0,2.7972,108.0,3861.0
2017.0,8.70335,590.0,6779.0
2017.0,9.21883,1081.0,11726.0
2017.0,5.199,2832.0,54472.0
2017.0,1.20902,52.0,4301.0
2017.0,6.08186,581.0,9553.0
2017.0,2.4473,714.0,29175.0
2017.0,4.60287,1115.0,24224.0
2017.0,4.54856,333.0,7321.0
2017.0,6.25095,1238.0,19805.0
2017.0,5.01464,411.0,8196.0
2017.0,0.117268,4.0,3411.0
2017.0,2.29617,69.0,3005.0
2017.0,1.32337,248.0,18740.0
2017.0,1.6573,59.0,3560.0
2017.0,5.55885,938.0,16874.0
2017.0,4.83111,615.0,12730.0
2017.0,8.27769,1153.0,13929.0
2017.0,6.66496,1044.0,15664.0
2017.0,3.8105,74.0,1942.0
2017.0,3.09366,694.0,22433.0
2017.0,11.7363,680.0,5794.0
2017.0,2.9166,171.0,5863.0
2017.0,4.68299,698.0,14905.0
2017.0,4.14856,210.0,5062.0
2017.0,6.69307,507.0,7575.0
2017.0,4.54676,474.0,10425.0
2017.0,7.14343,883.0,12361.0
2017.0,9.2512,2592.0,28018.0
2017.0,1.29598,241.0,18596.0
2017.0,1.07602,31.0,2881.0
2017.0,5.8855,6048.0,102761.0
2017.0,0.893441,41.0,4589.0
2017.0,3.61845,841.0,23242.0
2017.0,3.14223,228.0,7256.0
2017.0,3.00981,138.0,4585.0
2017.0,4.76804,222.0,4656.0
2017.0,0.136612,1.0,732.0
2017.0,2.99254,3016.0,100784.0
2017.0,7.42094,650.0,8759.0
2017.0,3.76276,59.0,1568.0
2017.0,2.5321,564.0,22274.0
2017.0,7.89474,390.0,4940.0
2017.0,2.38854,1080.0,45216.0
2017.0,1.31508,49.0,3726.0
2017.0,5.03785,193.0,3831.0
2017.0,1.14424,33.0,2884.0
2017.0,7.23746,153.0,2114.0
2017.0,5.99941,3464.0,57739.0
2017.0,4.21053,56.0,1330.0
2017.0,1.48699,28.0,1883.0
2017.0,4.56599,2284.0,50022.0
2017.0,5.26666,317.0,6019.0
2017.0,1.95448,73.0,3735.0
2017.0,6.89316,491.0,7123.0
2017.0,8.21918,858.0,10439.0
2017.0,4.66559,2549.0,54634.0
2017.0,1.23158,56.0,4547.0
2017.0,5.82144,579.0,9946.0
2017.0,2.53476,669.0,26393.0
2017.0,4.28887,1069.0,24925.0
2017.0,4.61632,305.0,6607.0
2017.0,6.78651,1344.0,19804.0
2017.0,4.40847,354.0,8030.0
2017.0,0.244275,8.0,3275.0
2017.0,1.93638,56.0,2892.0
2017.0,1.27038,240.0,18892.0
2017.0,1.71595,65.0,3788.0
2017.0,4.8848,812.0,16623.0
2017.0,4.62475,562.0,12152.0
2017.0,6.33198,811.0,12808.0
2017.0,7.59585,1157.0,15232.0
2017.0,3.50235,67.0,1913.0
2017.0,3.58684,798.0,22248.0
2017.0,10.431,593.0,5685.0
2017.0,2.5323,147.0,5805.0
2017.0,4.00976,559.0,13941.0
2017.0,4.309,193.0,4479.0
2017.0,7.55091,571.0,7562.0
2017.0,3.39673,334.0,9833.0
2017.0,5.21413,515.0,9877.0
2017.0,8.99901,2635.0,29281.0
2017.0,1.60169,258.0,16108.0
2017.0,1.75254,50.0,2853.0
2017.0,6.67057,7511.0,112599.0
2017.0,0.771325,34.0,4408.0
2017.0,3.53901,850.0,24018.0
2017.0,3.40217,229.0,6731.0
2017.0,2.07824,85.0,4090.0
2017.0,4.44351,212.0,4771.0
2017.0,0.423131,3.0,709.0
2017.0,2.68279,2655.0,98964.0
2017.0,6.29416,490.0,7785.0
2017.0,3.52423,56.0,1589.0
2017.0,2.75203,668.0,24273.0
2017.0,4.47866,192.0,4287.0
2017.0,2.14593,1082.0,50421.0
2017.0,1.73661,60.0,3455.0
2017.0,4.01284,175.0,4361.0
2017.0,0.596421,18.0,3018.0
2017.0,7.39146,206.0,2787.0
2017.0,4.57355,2479.0,54203.0
2017.0,3.36927,50.0,1484.0
2017.0,1.06332,22.0,2069.0
2017.0,3.52349,1743.0,49468.0
2017.0,3.30212,201.0,6087.0
2017.0,1.12601,42.0,3730.0
2017.0,5.14078,367.0,7139.0
2017.0,6.13134,633.0,10324.0
2017.0,4.37021,2283.0,52240.0
2017.0,1.38257,76.0,5497.0
2017.0,3.39394,336.0,9900.0
2017.0,1.63971,518.0,31591.0
2017.0,3.26298,790.0,24211.0
2017.0,3.02862,218.0,7198.0
2017.0,5.83258,1165.0,19974.0
2017.0,3.08846,243.0,7868.0
2017.0,0.152672,5.0,3275.0
2017.0,1.24297,42.0,3379.0
2017.0,1.26629,241.0,19032.0
2017.0,1.18394,41.0,3463.0
2017.0,4.05102,632.0,15601.0
2017.0,3.89599,445.0,11422.0
2017.0,2.9721,407.0,13694.0
2017.0,5.96889,994.0,16653.0
2017.0,3.48071,74.0,2126.0
2017.0,2.46458,494.0,20044.0
2017.0,9.11975,460.0,5044.0
2017.0,2.61278,139.0,5320.0
2017.0,2.57151,374.0,14544.0
2017.0,2.83892,138.0,4861.0
2017.0,5.52172,408.0,7389.0
2017.0,2.58154,243.0,9413.0
2017.0,5.55114,628.0,11313.0
2017.0,7.50649,2256.0,30054.0
2017.0,0.493608,78.0,15802.0
2017.0,1.80403,51.0,2827.0
2017.0,4.02646,4085.0,101454.0
2017.0,0.748823,35.0,4674.0
2017.0,3.37181,815.0,24171.0
2017.0,2.49126,171.0,6864.0
2017.0,1.83625,85.0,4629.0
2017.0,3.84697,181.0,4705.0
2017.0,1.18343,8.0,676.0
2017.0,2.17591,2157.0,99131.0
2017.0,6.59379,567.0,8599.0
2017.0,1.7407,29.0,1666.0
2017.0,2.49154,604.0,24242.0
2017.0,4.59387,207.0,4506.0
2017.0,2.17089,1091.0,50256.0
2017.0,1.57924,56.0,3546.0
2017.0,3.43467,148.0,4309.0
2017.0,0.790254,24.0,3037.0
2017.0,8.17884,225.0,2751.0
2017.0,4.4781,2487.0,55537.0
2017.0,4.629,68.0,1469.0
2017.0,1.47433,29.0,1967.0
2017.0,3.61994,1759.0,48592.0
2017.0,5.10224,262.0,5135.0
2017.0,1.27674,37.0,2898.0
2017.0,4.38786,305.0,6951.0
2017.0,6.71037,696.0,10372.0
2017.0,3.95981,2156.0,54447.0
2017.0,1.63965,88.0,5367.0
2017.0,3.541,345.0,9743.0
2017.0,1.67908,460.0,27396.0
2017.0,3.48875,868.0,24880.0
2017.0,3.58261,206.0,5750.0
2017.0,5.11857,954.0,18638.0
2017.0,3.1356,231.0,7367.0
2017.0,0.204499,7.0,3423.0
2017.0,1.54799,45.0,2907.0
2017.0,1.07925,201.0,18624.0
2017.0,1.06908,39.0,3648.0
2017.0,3.8477,575.0,14944.0
2017.0,3.33499,402.0,12054.0
2017.0,3.20508,419.0,13073.0
2017.0,5.24093,670.0,12784.0
2017.0,3.4018,53.0,1558.0
2017.0,2.07281,435.0,20986.0
2017.0,6.91892,320.0,4625.0
2017.0,1.59095,97.0,6097.0
2017.0,2.61716,301.0,11501.0
2017.0,2.57117,112.0,4356.0
2017.0,5.39361,346.0,6415.0
2017.0,2.47416,225.0,9094.0
2017.0,6.41042,507.0,7909.0
2017.0,7.26928,2107.0,28985.0
2017.0,0.61082,98.0,16044.0
2017.0,1.99492,55.0,2757.0
2017.0,3.60225,3677.0,102075.0
2017.0,0.422476,20.0,4734.0
2017.0,3.13655,798.0,25442.0
2017.0,2.55391,167.0,6539.0
2017.0,2.53111,120.0,4741.0
2017.0,3.61959,153.0,4227.0
2017.0,1.13636,8.0,704.0
2017.0,1.90741,1829.0,95889.0
2017.0,5.96548,477.0,7996.0
2017.0,2.35988,40.0,1695.0
2017.0,2.19247,506.0,23079.0
2017.0,3.55401,153.0,4305.0
2017.0,2.33598,1155.0,49444.0
2017.0,1.2087,45.0,3723.0
2017.0,3.3579,41.0,1221.0
2017.0,0.526316,13.0,2470.0
2017.0,9.05088,185.0,2044.0
2017.0,4.72268,2683.0,56811.0
2017.0,2.76008,39.0,1413.0
2017.0,1.08268,22.0,2032.0
2017.0,3.18906,1450.0,45468.0
2017.0,4.53867,213.0,4693.0
2017.0,0.612053,13.0,2124.0
2017.0,4.27592,287.0,6712.0
2017.0,7.54849,755.0,10002.0
2017.0,3.73332,2003.0,53652.0
2017.0,1.84502,85.0,4607.0
2017.0,3.89496,310.0,7959.0
2017.0,1.78344,435.0,24391.0
2017.0,3.26327,753.0,23075.0
2017.0,2.78864,164.0,5881.0
2017.0,4.78162,843.0,17630.0
2017.0,2.52691,169.0,6688.0
2017.0,0.252101,9.0,3570.0
2017.0,1.98883,57.0,2866.0
2017.0,1.22788,238.0,19383.0
2017.0,1.24528,33.0,2650.0
2017.0,3.37878,451.0,13348.0
2017.0,3.26966,368.0,11255.0
2017.0,3.91216,383.0,9790.0
2017.0,3.25811,423.0,12983.0
2017.0,1.87647,24.0,1279.0
2017.0,2.01427,401.0,19908.0
2017.0,6.32794,274.0,4330.0
2017.0,2.26988,127.0,5595.0
2017.0,2.88777,299.0,10354.0
2017.0,1.94205,63.0,3244.0
2017.0,6.40835,387.0,6039.0
2017.0,2.65565,241.0,9075.0
2017.0,3.776,325.0,8607.0
2017.0,5.85242,1403.0,23973.0
2017.0,0.586114,91.0,15526.0
2017.0,1.61962,35.0,2161.0
2017.0,3.60761,3654.0,101286.0
2017.0,0.693333,26.0,3750.0
2017.0,3.32656,769.0,23117.0
2017.0,2.53512,157.0,6193.0
2017.0,1.56028,66.0,4230.0
2017.0,3.84279,176.0,4580.0
2017.0,0.80429,6.0,746.0
2017.0,2.07658,1890.0,91015.0
2017.0,6.78633,586.0,8635.0
2017.0,2.5196,45.0,1786.0
2017.0,2.22293,559.0,25147.0
2017.0,3.99485,124.0,3104.0
2017.0,1.95979,925.0,47199.0
2017.0,1.84162,60.0,3258.0
2017.0,2.20472,98.0,4445.0
2017.0,0.336247,10.0,2974.0
2017.0,7.8258,239.0,3054.0
2017.0,5.21483,3146.0,60328.0
2017.0,3.30948,37.0,1118.0
2017.0,0.583771,10.0,1713.0
2017.0,3.10204,1440.0,46421.0
2017.0,3.23067,193.0,5974.0
2017.0,0.634518,25.0,3940.0
2017.0,4.0404,224.0,5544.0
2017.0,8.17308,850.0,10400.0
2017.0,3.37963,1859.0,55006.0
2017.0,2.24138,104.0,4640.0
2017.0,3.27304,304.0,9288.0
2017.0,1.82552,556.0,30457.0
2017.0,3.21732,807.0,25083.0
2017.0,3.01904,203.0,6724.0
2017.0,3.88553,778.0,20023.0
2017.0,2.01827,137.0,6788.0
2017.0,0.0403877,1.0,2476.0
2017.0,1.35802,44.0,3240.0
2017.0,0.972422,189.0,19436.0
2017.0,1.09769,40.0,3644.0
2017.0,3.26398,513.0,15717.0
2017.0,2.37158,253.0,10668.0
2017.0,3.57547,505.0,14124.0
2017.0,5.45548,848.0,15544.0
2017.0,1.54749,29.0,1874.0
2017.0,2.15581,435.0,20178.0
2017.0,6.54985,314.0,4794.0
2017.0,1.55855,74.0,4748.0
2017.0,2.35755,259.0,10986.0
2017.0,2.66774,132.0,4948.0
2017.0,7.67776,487.0,6343.0
2017.0,1.9214,176.0,9160.0
2017.0,5.9162,617.0,10429.0
2017.0,4.48645,1258.0,28040.0
2017.0,0.593898,95.0,15996.0
2017.0,1.48831,42.0,2822.0
2017.0,3.86367,4173.0,108006.0
2017.0,0.505863,22.0,4349.0
2017.0,2.95147,683.0,23141.0
2017.0,2.12182,116.0,5467.0
2017.0,1.80465,80.0,4433.0
2017.0,3.48013,162.0,4655.0
2017.0,0.782269,6.0,767.0
2017.0,2.09783,2185.0,104155.0
2017.0,5.18245,365.0,7043.0
2017.0,4.30168,77.0,1790.0
2017.0,2.36382,542.0,22929.0
2017.0,2.73072,108.0,3955.0
2017.0,1.96521,845.0,42998.0
2017.0,1.39035,53.0,3812.0
2017.0,2.34073,97.0,4144.0
2017.0,0.570661,17.0,2979.0
2017.0,7.14286,207.0,2898.0
2017.0,4.19851,2505.0,59664.0
2017.0,2.78373,26.0,934.0
2017.0,0.554017,10.0,1805.0
2017.0,2.73495,1348.0,49288.0
2017.0,2.65469,136.0,5123.0
2017.0,0.279472,11.0,3936.0
2017.0,2.64509,170.0,6427.0
2017.0,5.49145,514.0,9360.0
2017.0,2.77131,1465.0,52863.0
2017.0,1.66667,74.0,4440.0
2017.0,3.57217,344.0,9630.0
2017.0,2.02522,668.0,32984.0
2017.0,2.69803,624.0,23128.0
2017.0,3.16175,207.0,6547.0
2017.0,3.44721,667.0,19349.0
2017.0,1.75439,107.0,6099.0
2017.0,0.228768,8.0,3497.0
2017.0,0.888585,26.0,2926.0
2017.0,0.89526,163.0,18207.0
2017.0,0.891892,33.0,3700.0
2017.0,3.98586,620.0,15555.0
2017.0,1.96868,215.0,10921.0
2017.0,4.58545,568.0,12387.0
2017.0,4.06883,603.0,14820.0
2017.0,1.85292,32.0,1727.0
2017.0,1.71733,322.0,18750.0
2017.0,4.20508,187.0,4447.0
2017.0,0.894415,41.0,4584.0
2017.0,2.63832,309.0,11712.0
2017.0,2.85782,121.0,4234.0
2017.0,5.57259,309.0,5545.0
2017.0,1.79856,165.0,9174.0
2017.0,4.82229,540.0,11198.0
2017.0,4.00722,1065.0,26577.0
2017.0,0.529539,83.0,15674.0
2017.0,1.42248,40.0,2812.0
2017.0,3.80323,3963.0,104201.0
2017.0,0.715084,32.0,4475.0
2017.0,2.73346,574.0,20999.0
2017.0,1.36986,49.0,3577.0
2017.0,1.53689,60.0,3904.0
2017.0,3.41361,146.0,4277.0
2017.0,0.136426,1.0,733.0
2017.0,2.50397,2602.0,103915.0
2017.0,3.28208,222.0,6764.0
2017.0,3.85832,61.0,1581.0
2017.0,2.38246,488.0,20483.0
2017.0,2.15995,74.0,3426.0
2017.0,1.73982,809.0,46499.0
2017.0,1.49502,45.0,3010.0
2017.0,2.77175,115.0,4149.0
2017.0,0.464618,13.0,2798.0
2017.0,6.73207,199.0,2956.0
2017.0,2.9016,1503.0,51799.0
2017.0,2.92135,39.0,1335.0
2017.0,0.592353,11.0,1857.0
2017.0,2.35154,1169.0,49712.0
2017.0,2.61927,140.0,5345.0
2017.0,0.367454,14.0,3810.0
2017.0,2.25758,149.0,6600.0
2017.0,3.9444,315.0,7986.0
2017.0,2.51228,1284.0,51109.0
2017.0,1.87339,87.0,4644.0
2017.0,2.35602,216.0,9168.0
2017.0,2.10917,694.0,32904.0
2017.0,1.86882,412.0,22046.0
2017.0,3.30335,213.0,6448.0
2017.0,2.87508,426.0,14817.0
2017.0,1.60621,120.0,7471.0
2017.0,0.163621,6.0,3667.0
2017.0,0.887282,27.0,3043.0
2017.0,0.914431,165.0,18044.0
2017.0,1.77638,68.0,3828.0
2017.0,3.52109,597.0,16955.0
2017.0,1.67285,185.0,11059.0
2017.0,4.82565,584.0,12102.0
2017.0,3.0226,464.0,15351.0
2017.0,1.386,20.0,1443.0
2017.0,1.24417,248.0,19933.0
2017.0,4.27716,200.0,4676.0
2017.0,1.08395,51.0,4705.0
2017.0,1.8562,245.0,13199.0
2017.0,2.46654,129.0,5230.0
2017.0,4.50734,258.0,5724.0
2017.0,1.73496,152.0,8761.0
2017.0,3.68483,376.0,10204.0
2017.0,3.50145,906.0,25875.0
2017.0,0.502478,73.0,14528.0
2017.0,1.44538,43.0,2975.0
2017.0,2.70719,2675.0,98811.0
2017.0,0.385542,16.0,4150.0
2017.0,1.44829,318.0,21957.0
2017.0,1.8018,114.0,6327.0
2017.0,1.07162,41.0,3826.0
2017.0,3.89134,106.0,2724.0
2017.0,0.259067,2.0,772.0
2017.0,2.43152,2569.0,105654.0
2017.0,2.89855,210.0,7245.0
2017.0,3.24983,48.0,1477.0
2017.0,1.98371,380.0,19156.0
2017.0,2.01602,73.0,3621.0
2017.0,1.59589,746.0,46745.0
2017.0,0.969856,37.0,3815.0
2017.0,2.18108,86.0,3943.0
2017.0,0.520416,13.0,2498.0
2017.0,0.15674,1.0,638.0
2017.0,2.29336,1147.0,50014.0
2017.0,2.24179,28.0,1249.0
2017.0,0.744753,11.0,1477.0
2017.0,1.60639,764.0,47560.0
2017.0,1.34363,80.0,5954.0
2017.0,0.169549,5.0,2949.0
2017.0,1.39598,93.0,6662.0
2017.0,1.89341,162.0,8556.0
2017.0,2.27333,1199.0,52742.0
2017.0,2.1068,101.0,4794.0
2017.0,1.83007,154.0,8415.0
2017.0,1.72087,527.0,30624.0
2017.0,1.45771,348.0,23873.0
2017.0,2.76616,172.0,6218.0
2017.0,3.23921,616.0,19017.0
2017.0,1.28613,93.0,7231.0
2017.0,0.0575043,2.0,3478.0
